filename,path,source,city,grid,split,data_type,terrain
DC_51_35_AGL.h5,data\GAMUS\heights\train\DC_51_35_AGL.h5,GAMUS,DC,51_35,train,heights,government_urban
DC_51_41_AGL.h5,data\GAMUS\heights\train\DC_51_41_AGL.h5,GAMUS,DC,51_41,train,heights,government_urban
DC_51_42_AGL.h5,data\GAMUS\heights\train\DC_51_42_AGL.h5,GAMUS,DC,51_42,train,heights,government_urban
DC_51_43_AGL.h5,data\GAMUS\heights\train\DC_51_43_AGL.h5,GAMUS,DC,51_43,train,heights,government_urban
DC_51_46_AGL.h5,data\GAMUS\heights\train\DC_51_46_AGL.h5,GAMUS,DC,51_46,train,heights,government_urban
DC_51_47_AGL.h5,data\GAMUS\heights\train\DC_51_47_AGL.h5,GAMUS,DC,51_47,train,heights,government_urban
DC_51_49_AGL.h5,data\GAMUS\heights\train\DC_51_49_AGL.h5,GAMUS,DC,51_49,train,heights,government_urban
DC_51_50_AGL.h5,data\GAMUS\heights\train\DC_51_50_AGL.h5,GAMUS,DC,51_50,train,heights,government_urban
DC_51_52_AGL.h5,data\GAMUS\heights\train\DC_51_52_AGL.h5,GAMUS,DC,51_52,train,heights,government_urban
DC_51_54_AGL.h5,data\GAMUS\heights\train\DC_51_54_AGL.h5,GAMUS,DC,51_54,train,heights,government_urban
DC_51_58_AGL.h5,data\GAMUS\heights\train\DC_51_58_AGL.h5,GAMUS,DC,51_58,train,heights,government_urban
DC_51_60_AGL.h5,data\GAMUS\heights\train\DC_51_60_AGL.h5,GAMUS,DC,51_60,train,heights,government_urban
DC_52_28_AGL.h5,data\GAMUS\heights\train\DC_52_28_AGL.h5,GAMUS,DC,52_28,train,heights,government_urban
DC_52_31_AGL.h5,data\GAMUS\heights\train\DC_52_31_AGL.h5,GAMUS,DC,52_31,train,heights,government_urban
DC_52_32_AGL.h5,data\GAMUS\heights\train\DC_52_32_AGL.h5,GAMUS,DC,52_32,train,heights,government_urban
DC_52_35_AGL.h5,data\GAMUS\heights\train\DC_52_35_AGL.h5,GAMUS,DC,52_35,train,heights,government_urban
DC_52_36_AGL.h5,data\GAMUS\heights\train\DC_52_36_AGL.h5,GAMUS,DC,52_36,train,heights,government_urban
DC_52_38_AGL.h5,data\GAMUS\heights\train\DC_52_38_AGL.h5,GAMUS,DC,52_38,train,heights,government_urban
DC_52_39_AGL.h5,data\GAMUS\heights\train\DC_52_39_AGL.h5,GAMUS,DC,52_39,train,heights,government_urban
DC_52_40_AGL.h5,data\GAMUS\heights\train\DC_52_40_AGL.h5,GAMUS,DC,52_40,train,heights,government_urban
DC_52_42_AGL.h5,data\GAMUS\heights\train\DC_52_42_AGL.h5,GAMUS,DC,52_42,train,heights,government_urban
DC_52_43_AGL.h5,data\GAMUS\heights\train\DC_52_43_AGL.h5,GAMUS,DC,52_43,train,heights,government_urban
DC_52_45_AGL.h5,data\GAMUS\heights\train\DC_52_45_AGL.h5,GAMUS,DC,52_45,train,heights,government_urban
DC_52_47_AGL.h5,data\GAMUS\heights\train\DC_52_47_AGL.h5,GAMUS,DC,52_47,train,heights,government_urban
DC_52_49_AGL.h5,data\GAMUS\heights\train\DC_52_49_AGL.h5,GAMUS,DC,52_49,train,heights,government_urban
DC_52_51_AGL.h5,data\GAMUS\heights\train\DC_52_51_AGL.h5,GAMUS,DC,52_51,train,heights,government_urban
DC_52_54_AGL.h5,data\GAMUS\heights\train\DC_52_54_AGL.h5,GAMUS,DC,52_54,train,heights,government_urban
DC_52_55_AGL.h5,data\GAMUS\heights\train\DC_52_55_AGL.h5,GAMUS,DC,52_55,train,heights,government_urban
DC_52_56_AGL.h5,data\GAMUS\heights\train\DC_52_56_AGL.h5,GAMUS,DC,52_56,train,heights,government_urban
DC_52_59_AGL.h5,data\GAMUS\heights\train\DC_52_59_AGL.h5,GAMUS,DC,52_59,train,heights,government_urban
DC_53_31_AGL.h5,data\GAMUS\heights\train\DC_53_31_AGL.h5,GAMUS,DC,53_31,train,heights,government_urban
DC_53_33_AGL.h5,data\GAMUS\heights\train\DC_53_33_AGL.h5,GAMUS,DC,53_33,train,heights,government_urban
DC_53_36_AGL.h5,data\GAMUS\heights\train\DC_53_36_AGL.h5,GAMUS,DC,53_36,train,heights,government_urban
DC_53_37_AGL.h5,data\GAMUS\heights\train\DC_53_37_AGL.h5,GAMUS,DC,53_37,train,heights,government_urban
DC_53_38_AGL.h5,data\GAMUS\heights\train\DC_53_38_AGL.h5,GAMUS,DC,53_38,train,heights,government_urban
DC_53_39_AGL.h5,data\GAMUS\heights\train\DC_53_39_AGL.h5,GAMUS,DC,53_39,train,heights,government_urban
DC_53_42_AGL.h5,data\GAMUS\heights\train\DC_53_42_AGL.h5,GAMUS,DC,53_42,train,heights,government_urban
DC_53_43_AGL.h5,data\GAMUS\heights\train\DC_53_43_AGL.h5,GAMUS,DC,53_43,train,heights,government_urban
DC_53_45_AGL.h5,data\GAMUS\heights\train\DC_53_45_AGL.h5,GAMUS,DC,53_45,train,heights,government_urban
DC_53_46_AGL.h5,data\GAMUS\heights\train\DC_53_46_AGL.h5,GAMUS,DC,53_46,train,heights,government_urban
DC_53_48_AGL.h5,data\GAMUS\heights\train\DC_53_48_AGL.h5,GAMUS,DC,53_48,train,heights,government_urban
DC_53_49_AGL.h5,data\GAMUS\heights\train\DC_53_49_AGL.h5,GAMUS,DC,53_49,train,heights,government_urban
DC_53_50_AGL.h5,data\GAMUS\heights\train\DC_53_50_AGL.h5,GAMUS,DC,53_50,train,heights,government_urban
DC_53_51_AGL.h5,data\GAMUS\heights\train\DC_53_51_AGL.h5,GAMUS,DC,53_51,train,heights,government_urban
DC_53_52_AGL.h5,data\GAMUS\heights\train\DC_53_52_AGL.h5,GAMUS,DC,53_52,train,heights,government_urban
DC_53_53_AGL.h5,data\GAMUS\heights\train\DC_53_53_AGL.h5,GAMUS,DC,53_53,train,heights,government_urban
DC_53_56_AGL.h5,data\GAMUS\heights\train\DC_53_56_AGL.h5,GAMUS,DC,53_56,train,heights,government_urban
DC_53_58_AGL.h5,data\GAMUS\heights\train\DC_53_58_AGL.h5,GAMUS,DC,53_58,train,heights,government_urban
DC_54_29_AGL.h5,data\GAMUS\heights\train\DC_54_29_AGL.h5,GAMUS,DC,54_29,train,heights,government_urban
DC_54_30_AGL.h5,data\GAMUS\heights\train\DC_54_30_AGL.h5,GAMUS,DC,54_30,train,heights,government_urban
DC_54_33_AGL.h5,data\GAMUS\heights\train\DC_54_33_AGL.h5,GAMUS,DC,54_33,train,heights,government_urban
DC_54_39_AGL.h5,data\GAMUS\heights\train\DC_54_39_AGL.h5,GAMUS,DC,54_39,train,heights,government_urban
DC_54_41_AGL.h5,data\GAMUS\heights\train\DC_54_41_AGL.h5,GAMUS,DC,54_41,train,heights,government_urban
DC_54_43_AGL.h5,data\GAMUS\heights\train\DC_54_43_AGL.h5,GAMUS,DC,54_43,train,heights,government_urban
DC_54_44_AGL.h5,data\GAMUS\heights\train\DC_54_44_AGL.h5,GAMUS,DC,54_44,train,heights,government_urban
DC_54_45_AGL.h5,data\GAMUS\heights\train\DC_54_45_AGL.h5,GAMUS,DC,54_45,train,heights,government_urban
DC_54_49_AGL.h5,data\GAMUS\heights\train\DC_54_49_AGL.h5,GAMUS,DC,54_49,train,heights,government_urban
DC_54_50_AGL.h5,data\GAMUS\heights\train\DC_54_50_AGL.h5,GAMUS,DC,54_50,train,heights,government_urban
DC_54_51_AGL.h5,data\GAMUS\heights\train\DC_54_51_AGL.h5,GAMUS,DC,54_51,train,heights,government_urban
DC_54_53_AGL.h5,data\GAMUS\heights\train\DC_54_53_AGL.h5,GAMUS,DC,54_53,train,heights,government_urban
DC_54_55_AGL.h5,data\GAMUS\heights\train\DC_54_55_AGL.h5,GAMUS,DC,54_55,train,heights,government_urban
DC_54_56_AGL.h5,data\GAMUS\heights\train\DC_54_56_AGL.h5,GAMUS,DC,54_56,train,heights,government_urban
DC_54_57_AGL.h5,data\GAMUS\heights\train\DC_54_57_AGL.h5,GAMUS,DC,54_57,train,heights,government_urban
DC_55_26_AGL.h5,data\GAMUS\heights\train\DC_55_26_AGL.h5,GAMUS,DC,55_26,train,heights,government_urban
DC_55_30_AGL.h5,data\GAMUS\heights\train\DC_55_30_AGL.h5,GAMUS,DC,55_30,train,heights,government_urban
DC_55_33_AGL.h5,data\GAMUS\heights\train\DC_55_33_AGL.h5,GAMUS,DC,55_33,train,heights,government_urban
DC_55_37_AGL.h5,data\GAMUS\heights\train\DC_55_37_AGL.h5,GAMUS,DC,55_37,train,heights,government_urban
DC_55_38_AGL.h5,data\GAMUS\heights\train\DC_55_38_AGL.h5,GAMUS,DC,55_38,train,heights,government_urban
DC_55_40_AGL.h5,data\GAMUS\heights\train\DC_55_40_AGL.h5,GAMUS,DC,55_40,train,heights,government_urban
DC_55_41_AGL.h5,data\GAMUS\heights\train\DC_55_41_AGL.h5,GAMUS,DC,55_41,train,heights,government_urban
DC_55_43_AGL.h5,data\GAMUS\heights\train\DC_55_43_AGL.h5,GAMUS,DC,55_43,train,heights,government_urban
DC_55_44_AGL.h5,data\GAMUS\heights\train\DC_55_44_AGL.h5,GAMUS,DC,55_44,train,heights,government_urban
DC_55_45_AGL.h5,data\GAMUS\heights\train\DC_55_45_AGL.h5,GAMUS,DC,55_45,train,heights,government_urban
DC_55_47_AGL.h5,data\GAMUS\heights\train\DC_55_47_AGL.h5,GAMUS,DC,55_47,train,heights,government_urban
DC_55_48_AGL.h5,data\GAMUS\heights\train\DC_55_48_AGL.h5,GAMUS,DC,55_48,train,heights,government_urban
DC_55_49_AGL.h5,data\GAMUS\heights\train\DC_55_49_AGL.h5,GAMUS,DC,55_49,train,heights,government_urban
DC_55_51_AGL.h5,data\GAMUS\heights\train\DC_55_51_AGL.h5,GAMUS,DC,55_51,train,heights,government_urban
DC_55_52_AGL.h5,data\GAMUS\heights\train\DC_55_52_AGL.h5,GAMUS,DC,55_52,train,heights,government_urban
DC_55_53_AGL.h5,data\GAMUS\heights\train\DC_55_53_AGL.h5,GAMUS,DC,55_53,train,heights,government_urban
DC_55_54_AGL.h5,data\GAMUS\heights\train\DC_55_54_AGL.h5,GAMUS,DC,55_54,train,heights,government_urban
DC_56_30_AGL.h5,data\GAMUS\heights\train\DC_56_30_AGL.h5,GAMUS,DC,56_30,train,heights,government_urban
DC_56_31_AGL.h5,data\GAMUS\heights\train\DC_56_31_AGL.h5,GAMUS,DC,56_31,train,heights,government_urban
DC_56_33_AGL.h5,data\GAMUS\heights\train\DC_56_33_AGL.h5,GAMUS,DC,56_33,train,heights,government_urban
DC_56_36_AGL.h5,data\GAMUS\heights\train\DC_56_36_AGL.h5,GAMUS,DC,56_36,train,heights,government_urban
DC_56_39_AGL.h5,data\GAMUS\heights\train\DC_56_39_AGL.h5,GAMUS,DC,56_39,train,heights,government_urban
DC_56_40_AGL.h5,data\GAMUS\heights\train\DC_56_40_AGL.h5,GAMUS,DC,56_40,train,heights,government_urban
DC_56_41_AGL.h5,data\GAMUS\heights\train\DC_56_41_AGL.h5,GAMUS,DC,56_41,train,heights,government_urban
DC_56_43_AGL.h5,data\GAMUS\heights\train\DC_56_43_AGL.h5,GAMUS,DC,56_43,train,heights,government_urban
DC_56_44_AGL.h5,data\GAMUS\heights\train\DC_56_44_AGL.h5,GAMUS,DC,56_44,train,heights,government_urban
DC_56_48_AGL.h5,data\GAMUS\heights\train\DC_56_48_AGL.h5,GAMUS,DC,56_48,train,heights,government_urban
DC_56_49_AGL.h5,data\GAMUS\heights\train\DC_56_49_AGL.h5,GAMUS,DC,56_49,train,heights,government_urban
DC_56_50_AGL.h5,data\GAMUS\heights\train\DC_56_50_AGL.h5,GAMUS,DC,56_50,train,heights,government_urban
DC_56_52_AGL.h5,data\GAMUS\heights\train\DC_56_52_AGL.h5,GAMUS,DC,56_52,train,heights,government_urban
DC_56_54_AGL.h5,data\GAMUS\heights\train\DC_56_54_AGL.h5,GAMUS,DC,56_54,train,heights,government_urban
DC_57_31_AGL.h5,data\GAMUS\heights\train\DC_57_31_AGL.h5,GAMUS,DC,57_31,train,heights,government_urban
DC_57_35_AGL.h5,data\GAMUS\heights\train\DC_57_35_AGL.h5,GAMUS,DC,57_35,train,heights,government_urban
DC_57_37_AGL.h5,data\GAMUS\heights\train\DC_57_37_AGL.h5,GAMUS,DC,57_37,train,heights,government_urban
DC_57_38_AGL.h5,data\GAMUS\heights\train\DC_57_38_AGL.h5,GAMUS,DC,57_38,train,heights,government_urban
DC_57_39_AGL.h5,data\GAMUS\heights\train\DC_57_39_AGL.h5,GAMUS,DC,57_39,train,heights,government_urban
DC_57_40_AGL.h5,data\GAMUS\heights\train\DC_57_40_AGL.h5,GAMUS,DC,57_40,train,heights,government_urban
DC_57_41_AGL.h5,data\GAMUS\heights\train\DC_57_41_AGL.h5,GAMUS,DC,57_41,train,heights,government_urban
DC_57_42_AGL.h5,data\GAMUS\heights\train\DC_57_42_AGL.h5,GAMUS,DC,57_42,train,heights,government_urban
DC_57_44_AGL.h5,data\GAMUS\heights\train\DC_57_44_AGL.h5,GAMUS,DC,57_44,train,heights,government_urban
DC_57_45_AGL.h5,data\GAMUS\heights\train\DC_57_45_AGL.h5,GAMUS,DC,57_45,train,heights,government_urban
DC_57_47_AGL.h5,data\GAMUS\heights\train\DC_57_47_AGL.h5,GAMUS,DC,57_47,train,heights,government_urban
DC_57_49_AGL.h5,data\GAMUS\heights\train\DC_57_49_AGL.h5,GAMUS,DC,57_49,train,heights,government_urban
DC_57_52_AGL.h5,data\GAMUS\heights\train\DC_57_52_AGL.h5,GAMUS,DC,57_52,train,heights,government_urban
DC_58_34_AGL.h5,data\GAMUS\heights\train\DC_58_34_AGL.h5,GAMUS,DC,58_34,train,heights,government_urban
DC_58_35_AGL.h5,data\GAMUS\heights\train\DC_58_35_AGL.h5,GAMUS,DC,58_35,train,heights,government_urban
DC_58_36_AGL.h5,data\GAMUS\heights\train\DC_58_36_AGL.h5,GAMUS,DC,58_36,train,heights,government_urban
DC_58_40_AGL.h5,data\GAMUS\heights\train\DC_58_40_AGL.h5,GAMUS,DC,58_40,train,heights,government_urban
DC_58_41_AGL.h5,data\GAMUS\heights\train\DC_58_41_AGL.h5,GAMUS,DC,58_41,train,heights,government_urban
DC_58_42_AGL.h5,data\GAMUS\heights\train\DC_58_42_AGL.h5,GAMUS,DC,58_42,train,heights,government_urban
DC_58_47_AGL.h5,data\GAMUS\heights\train\DC_58_47_AGL.h5,GAMUS,DC,58_47,train,heights,government_urban
DC_58_48_AGL.h5,data\GAMUS\heights\train\DC_58_48_AGL.h5,GAMUS,DC,58_48,train,heights,government_urban
DC_58_50_AGL.h5,data\GAMUS\heights\train\DC_58_50_AGL.h5,GAMUS,DC,58_50,train,heights,government_urban
DC_58_52_AGL.h5,data\GAMUS\heights\train\DC_58_52_AGL.h5,GAMUS,DC,58_52,train,heights,government_urban
DC_59_34_AGL.h5,data\GAMUS\heights\train\DC_59_34_AGL.h5,GAMUS,DC,59_34,train,heights,government_urban
DC_59_35_AGL.h5,data\GAMUS\heights\train\DC_59_35_AGL.h5,GAMUS,DC,59_35,train,heights,government_urban
DC_59_37_AGL.h5,data\GAMUS\heights\train\DC_59_37_AGL.h5,GAMUS,DC,59_37,train,heights,government_urban
DC_59_38_AGL.h5,data\GAMUS\heights\train\DC_59_38_AGL.h5,GAMUS,DC,59_38,train,heights,government_urban
DC_59_39_AGL.h5,data\GAMUS\heights\train\DC_59_39_AGL.h5,GAMUS,DC,59_39,train,heights,government_urban
DC_59_40_AGL.h5,data\GAMUS\heights\train\DC_59_40_AGL.h5,GAMUS,DC,59_40,train,heights,government_urban
DC_59_41_AGL.h5,data\GAMUS\heights\train\DC_59_41_AGL.h5,GAMUS,DC,59_41,train,heights,government_urban
DC_59_42_AGL.h5,data\GAMUS\heights\train\DC_59_42_AGL.h5,GAMUS,DC,59_42,train,heights,government_urban
DC_59_43_AGL.h5,data\GAMUS\heights\train\DC_59_43_AGL.h5,GAMUS,DC,59_43,train,heights,government_urban
DC_59_44_AGL.h5,data\GAMUS\heights\train\DC_59_44_AGL.h5,GAMUS,DC,59_44,train,heights,government_urban
DC_59_45_AGL.h5,data\GAMUS\heights\train\DC_59_45_AGL.h5,GAMUS,DC,59_45,train,heights,government_urban
DC_59_47_AGL.h5,data\GAMUS\heights\train\DC_59_47_AGL.h5,GAMUS,DC,59_47,train,heights,government_urban
DC_59_48_AGL.h5,data\GAMUS\heights\train\DC_59_48_AGL.h5,GAMUS,DC,59_48,train,heights,government_urban
DC_59_49_AGL.h5,data\GAMUS\heights\train\DC_59_49_AGL.h5,GAMUS,DC,59_49,train,heights,government_urban
DC_59_50_AGL.h5,data\GAMUS\heights\train\DC_59_50_AGL.h5,GAMUS,DC,59_50,train,heights,government_urban
DC_59_51_AGL.h5,data\GAMUS\heights\train\DC_59_51_AGL.h5,GAMUS,DC,59_51,train,heights,government_urban
DC_60_33_AGL.h5,data\GAMUS\heights\train\DC_60_33_AGL.h5,GAMUS,DC,60_33,train,heights,government_urban
DC_60_35_AGL.h5,data\GAMUS\heights\train\DC_60_35_AGL.h5,GAMUS,DC,60_35,train,heights,government_urban
DC_60_36_AGL.h5,data\GAMUS\heights\train\DC_60_36_AGL.h5,GAMUS,DC,60_36,train,heights,government_urban
DC_60_37_AGL.h5,data\GAMUS\heights\train\DC_60_37_AGL.h5,GAMUS,DC,60_37,train,heights,government_urban
DC_60_38_AGL.h5,data\GAMUS\heights\train\DC_60_38_AGL.h5,GAMUS,DC,60_38,train,heights,government_urban
DC_60_39_AGL.h5,data\GAMUS\heights\train\DC_60_39_AGL.h5,GAMUS,DC,60_39,train,heights,government_urban
DC_60_40_AGL.h5,data\GAMUS\heights\train\DC_60_40_AGL.h5,GAMUS,DC,60_40,train,heights,government_urban
DC_60_41_AGL.h5,data\GAMUS\heights\train\DC_60_41_AGL.h5,GAMUS,DC,60_41,train,heights,government_urban
DC_60_42_AGL.h5,data\GAMUS\heights\train\DC_60_42_AGL.h5,GAMUS,DC,60_42,train,heights,government_urban
DC_60_43_AGL.h5,data\GAMUS\heights\train\DC_60_43_AGL.h5,GAMUS,DC,60_43,train,heights,government_urban
DC_60_44_AGL.h5,data\GAMUS\heights\train\DC_60_44_AGL.h5,GAMUS,DC,60_44,train,heights,government_urban
DC_60_46_AGL.h5,data\GAMUS\heights\train\DC_60_46_AGL.h5,GAMUS,DC,60_46,train,heights,government_urban
DC_60_47_AGL.h5,data\GAMUS\heights\train\DC_60_47_AGL.h5,GAMUS,DC,60_47,train,heights,government_urban
DC_60_50_AGL.h5,data\GAMUS\heights\train\DC_60_50_AGL.h5,GAMUS,DC,60_50,train,heights,government_urban
DC_60_51_AGL.h5,data\GAMUS\heights\train\DC_60_51_AGL.h5,GAMUS,DC,60_51,train,heights,government_urban
DC_61_34_AGL.h5,data\GAMUS\heights\train\DC_61_34_AGL.h5,GAMUS,DC,61_34,train,heights,government_urban
DC_61_35_AGL.h5,data\GAMUS\heights\train\DC_61_35_AGL.h5,GAMUS,DC,61_35,train,heights,government_urban
DC_61_36_AGL.h5,data\GAMUS\heights\train\DC_61_36_AGL.h5,GAMUS,DC,61_36,train,heights,government_urban
DC_61_37_AGL.h5,data\GAMUS\heights\train\DC_61_37_AGL.h5,GAMUS,DC,61_37,train,heights,government_urban
DC_61_38_AGL.h5,data\GAMUS\heights\train\DC_61_38_AGL.h5,GAMUS,DC,61_38,train,heights,government_urban
DC_61_39_AGL.h5,data\GAMUS\heights\train\DC_61_39_AGL.h5,GAMUS,DC,61_39,train,heights,government_urban
DC_61_40_AGL.h5,data\GAMUS\heights\train\DC_61_40_AGL.h5,GAMUS,DC,61_40,train,heights,government_urban
DC_61_41_AGL.h5,data\GAMUS\heights\train\DC_61_41_AGL.h5,GAMUS,DC,61_41,train,heights,government_urban
DC_61_42_AGL.h5,data\GAMUS\heights\train\DC_61_42_AGL.h5,GAMUS,DC,61_42,train,heights,government_urban
DC_61_43_AGL.h5,data\GAMUS\heights\train\DC_61_43_AGL.h5,GAMUS,DC,61_43,train,heights,government_urban
DC_61_47_AGL.h5,data\GAMUS\heights\train\DC_61_47_AGL.h5,GAMUS,DC,61_47,train,heights,government_urban
DC_61_50_AGL.h5,data\GAMUS\heights\train\DC_61_50_AGL.h5,GAMUS,DC,61_50,train,heights,government_urban
DC_62_34_AGL.h5,data\GAMUS\heights\train\DC_62_34_AGL.h5,GAMUS,DC,62_34,train,heights,government_urban
DC_62_35_AGL.h5,data\GAMUS\heights\train\DC_62_35_AGL.h5,GAMUS,DC,62_35,train,heights,government_urban
DC_62_36_AGL.h5,data\GAMUS\heights\train\DC_62_36_AGL.h5,GAMUS,DC,62_36,train,heights,government_urban
DC_62_37_AGL.h5,data\GAMUS\heights\train\DC_62_37_AGL.h5,GAMUS,DC,62_37,train,heights,government_urban
DC_62_38_AGL.h5,data\GAMUS\heights\train\DC_62_38_AGL.h5,GAMUS,DC,62_38,train,heights,government_urban
DC_62_39_AGL.h5,data\GAMUS\heights\train\DC_62_39_AGL.h5,GAMUS,DC,62_39,train,heights,government_urban
DC_62_41_AGL.h5,data\GAMUS\heights\train\DC_62_41_AGL.h5,GAMUS,DC,62_41,train,heights,government_urban
DC_62_42_AGL.h5,data\GAMUS\heights\train\DC_62_42_AGL.h5,GAMUS,DC,62_42,train,heights,government_urban
DC_62_43_AGL.h5,data\GAMUS\heights\train\DC_62_43_AGL.h5,GAMUS,DC,62_43,train,heights,government_urban
DC_62_44_AGL.h5,data\GAMUS\heights\train\DC_62_44_AGL.h5,GAMUS,DC,62_44,train,heights,government_urban
DC_62_45_AGL.h5,data\GAMUS\heights\train\DC_62_45_AGL.h5,GAMUS,DC,62_45,train,heights,government_urban
DC_62_49_AGL.h5,data\GAMUS\heights\train\DC_62_49_AGL.h5,GAMUS,DC,62_49,train,heights,government_urban
DC_63_35_AGL.h5,data\GAMUS\heights\train\DC_63_35_AGL.h5,GAMUS,DC,63_35,train,heights,government_urban
DC_63_36_AGL.h5,data\GAMUS\heights\train\DC_63_36_AGL.h5,GAMUS,DC,63_36,train,heights,government_urban
DC_63_37_AGL.h5,data\GAMUS\heights\train\DC_63_37_AGL.h5,GAMUS,DC,63_37,train,heights,government_urban
DC_63_38_AGL.h5,data\GAMUS\heights\train\DC_63_38_AGL.h5,GAMUS,DC,63_38,train,heights,government_urban
DC_63_39_AGL.h5,data\GAMUS\heights\train\DC_63_39_AGL.h5,GAMUS,DC,63_39,train,heights,government_urban
DC_63_40_AGL.h5,data\GAMUS\heights\train\DC_63_40_AGL.h5,GAMUS,DC,63_40,train,heights,government_urban
DC_63_43_AGL.h5,data\GAMUS\heights\train\DC_63_43_AGL.h5,GAMUS,DC,63_43,train,heights,government_urban
DC_63_44_AGL.h5,data\GAMUS\heights\train\DC_63_44_AGL.h5,GAMUS,DC,63_44,train,heights,government_urban
DC_63_46_AGL.h5,data\GAMUS\heights\train\DC_63_46_AGL.h5,GAMUS,DC,63_46,train,heights,government_urban
DC_63_47_AGL.h5,data\GAMUS\heights\train\DC_63_47_AGL.h5,GAMUS,DC,63_47,train,heights,government_urban
DC_64_32_AGL.h5,data\GAMUS\heights\train\DC_64_32_AGL.h5,GAMUS,DC,64_32,train,heights,government_urban
DC_64_36_AGL.h5,data\GAMUS\heights\train\DC_64_36_AGL.h5,GAMUS,DC,64_36,train,heights,government_urban
DC_64_38_AGL.h5,data\GAMUS\heights\train\DC_64_38_AGL.h5,GAMUS,DC,64_38,train,heights,government_urban
DC_64_39_AGL.h5,data\GAMUS\heights\train\DC_64_39_AGL.h5,GAMUS,DC,64_39,train,heights,government_urban
DC_64_41_AGL.h5,data\GAMUS\heights\train\DC_64_41_AGL.h5,GAMUS,DC,64_41,train,heights,government_urban
DC_64_45_AGL.h5,data\GAMUS\heights\train\DC_64_45_AGL.h5,GAMUS,DC,64_45,train,heights,government_urban
DC_64_46_AGL.h5,data\GAMUS\heights\train\DC_64_46_AGL.h5,GAMUS,DC,64_46,train,heights,government_urban
DC_64_47_AGL.h5,data\GAMUS\heights\train\DC_64_47_AGL.h5,GAMUS,DC,64_47,train,heights,government_urban
DC_65_34_AGL.h5,data\GAMUS\heights\train\DC_65_34_AGL.h5,GAMUS,DC,65_34,train,heights,government_urban
DC_65_35_AGL.h5,data\GAMUS\heights\train\DC_65_35_AGL.h5,GAMUS,DC,65_35,train,heights,government_urban
DC_65_37_AGL.h5,data\GAMUS\heights\train\DC_65_37_AGL.h5,GAMUS,DC,65_37,train,heights,government_urban
DC_65_38_AGL.h5,data\GAMUS\heights\train\DC_65_38_AGL.h5,GAMUS,DC,65_38,train,heights,government_urban
DC_65_39_AGL.h5,data\GAMUS\heights\train\DC_65_39_AGL.h5,GAMUS,DC,65_39,train,heights,government_urban
DC_65_41_AGL.h5,data\GAMUS\heights\train\DC_65_41_AGL.h5,GAMUS,DC,65_41,train,heights,government_urban
DC_65_43_AGL.h5,data\GAMUS\heights\train\DC_65_43_AGL.h5,GAMUS,DC,65_43,train,heights,government_urban
DC_66_32_AGL.h5,data\GAMUS\heights\train\DC_66_32_AGL.h5,GAMUS,DC,66_32,train,heights,government_urban
DC_66_33_AGL.h5,data\GAMUS\heights\train\DC_66_33_AGL.h5,GAMUS,DC,66_33,train,heights,government_urban
DC_66_34_AGL.h5,data\GAMUS\heights\train\DC_66_34_AGL.h5,GAMUS,DC,66_34,train,heights,government_urban
DC_66_35_AGL.h5,data\GAMUS\heights\train\DC_66_35_AGL.h5,GAMUS,DC,66_35,train,heights,government_urban
DC_66_36_AGL.h5,data\GAMUS\heights\train\DC_66_36_AGL.h5,GAMUS,DC,66_36,train,heights,government_urban
DC_66_37_AGL.h5,data\GAMUS\heights\train\DC_66_37_AGL.h5,GAMUS,DC,66_37,train,heights,government_urban
DC_66_41_AGL.h5,data\GAMUS\heights\train\DC_66_41_AGL.h5,GAMUS,DC,66_41,train,heights,government_urban
DC_66_42_AGL.h5,data\GAMUS\heights\train\DC_66_42_AGL.h5,GAMUS,DC,66_42,train,heights,government_urban
DC_67_33_AGL.h5,data\GAMUS\heights\train\DC_67_33_AGL.h5,GAMUS,DC,67_33,train,heights,government_urban
DC_67_34_AGL.h5,data\GAMUS\heights\train\DC_67_34_AGL.h5,GAMUS,DC,67_34,train,heights,government_urban
DC_67_35_AGL.h5,data\GAMUS\heights\train\DC_67_35_AGL.h5,GAMUS,DC,67_35,train,heights,government_urban
DC_67_38_AGL.h5,data\GAMUS\heights\train\DC_67_38_AGL.h5,GAMUS,DC,67_38,train,heights,government_urban
DC_67_41_AGL.h5,data\GAMUS\heights\train\DC_67_41_AGL.h5,GAMUS,DC,67_41,train,heights,government_urban
DC_67_42_AGL.h5,data\GAMUS\heights\train\DC_67_42_AGL.h5,GAMUS,DC,67_42,train,heights,government_urban
DC_67_43_AGL.h5,data\GAMUS\heights\train\DC_67_43_AGL.h5,GAMUS,DC,67_43,train,heights,government_urban
DC_67_44_AGL.h5,data\GAMUS\heights\train\DC_67_44_AGL.h5,GAMUS,DC,67_44,train,heights,government_urban
DC_68_31_AGL.h5,data\GAMUS\heights\train\DC_68_31_AGL.h5,GAMUS,DC,68_31,train,heights,government_urban
DC_68_32_AGL.h5,data\GAMUS\heights\train\DC_68_32_AGL.h5,GAMUS,DC,68_32,train,heights,government_urban
DC_68_33_AGL.h5,data\GAMUS\heights\train\DC_68_33_AGL.h5,GAMUS,DC,68_33,train,heights,government_urban
DC_68_35_AGL.h5,data\GAMUS\heights\train\DC_68_35_AGL.h5,GAMUS,DC,68_35,train,heights,government_urban
DC_68_36_AGL.h5,data\GAMUS\heights\train\DC_68_36_AGL.h5,GAMUS,DC,68_36,train,heights,government_urban
